"group_date_id","Event_date","Event_group","involvement","IsProtest","preannounced","public_invitation","disruption","violence","symbolic","arrests","location_target","Event_name","headcount","action_freetext","location_freetext","date_preannounced","n_tweets_about_event_day","n_tweets_about_event_day_weighted","n_articles","n_articles_bm","n_articles_after","n_articles_bm_after","source_ind","source_express","source_guardian","source_dstar","source_mirror","source_sun","source_dm","source_metro","source_telegraph","source_times","source_ft","source_itv","source_four","source_bbc","bm_source_ind","bm_source_express","bm_source_guardian","bm_source_dstar","bm_source_mirror","bm_source_sun","bm_source_dm","bm_source_metro","bm_source_telegraph","bm_source_times","bm_source_ft","bm_source_itv","bm_source_four","bm_source_bbc","issue"
"TheStudentAssem/2015-10-29","2015-10-29","TheStudentAssem","Organised","Protest","On day, before event","No","Yes","No","No","No","Other","Oppose cuts and victimisation","","shut down","SOAS","2015-10-29",3,2.38003349346558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"UVWunion/2015-10-31","2015-10-31","UVWunion","Organised","Protest","Before event day","Yes","No","No","Yes","No","Other","living wage and sick pay for Barbican cleaners","","Halloween flash mob, demonstration, protest","Barbican","2015-10-26",33,24.1702356398834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"ASLEFunion, EquityUK, fbunational, MidwivesRCM, pcs_union/2015-11-02","2015-11-02","ASLEFunion, EquityUK, fbunational, MidwivesRCM, pcs_union","Participated, Organised, Organised, Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Workers rights, right to strike","","demonstration, lobby, rally","Parliament square","2015-10-18",38,26.5142740755388,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"TheStudentAssem/2015-11-04","2015-11-04","TheStudentAssem","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Grants not debt, free education","1000s","demonstration, protest","","2015-09-21",4,3.49311673641205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2015-11-10","2015-11-10","unitetheunion","Participated","Protest","After event","No","No","No","No","No","Public space","Save our steel","100s","march, demonstration","Scunthorpe","2015-11-10",6,2.92471892411682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2015-11-10","2015-11-10","pcs_union","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose TU bill","","protest, rally","Parliament square, outside Scottish parliament","2015-10-29",10,4.42454960907965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2015-11-11","2015-11-11","pplsassembly","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Junior doctors rally","","rally","Manchester Cathedral","2015-10-29",9,3.02048683146132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"campaigncc/2015-11-12","2015-11-12","campaigncc","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","get ready for Paris climate talks","","rally","Manchester","2015-10-31",3,0.698314465836945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"nusuk/2015-11-17","2015-11-17","nusuk","Organised","Protest","Before event day","Yes","No","No","No","No","Other","Students for migrants, solidarity","","protest","campuses","2015-09-24",11,5.88512125564943,4,4,3,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2015-11-19","2015-11-19","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Political site","Call for fair fishing quota","","park boat outside gov building","Government building","2015-11-19",1,0.624848246574402,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"planestupid/2015-11-21","2015-11-21","planestupid","Organised","Protest","After event","No","No","No","Yes","No","Company site","Oppose new runway","100","flashmob","Heathrow terminal 2","2015-11-21",2,0.883275630385284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2015-11-21","2015-11-21","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Save our steel","","rally","Sheffield","2015-11-11",18,14.880392074683,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"pov"
"fbunational/2015-11-23","2015-11-23","fbunational","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Firefighters pay, conditions, rights","","demonstration","Brigade HQ","2015-11-10",2,1.67570018768311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"bectu/2015-11-23","2015-11-23","bectu","Participated","Protest","Before event day","Yes","No","No","No","No","Company site","Save the BBC, keep the license fee","","protest","outside BBC","2015-11-19",13,1.67322296850881,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pplsassembly/2015-11-24","2015-11-24","pplsassembly","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Stop the sell off, oppose autumn statement","","protest, march","Trafalgar sq, Downing st","2015-10-27",5,3.40628552436829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"pov"
"planestupid/2015-11-26","2015-11-26","planestupid","Organised","Protest","After event","No","Yes","No","No","No","Company site","Oppose new runway","3","blockade","Heathrow entrance tunnel","2015-11-26",11,5.45943338422822,10,10,10,10,1,1,2,0,0,1,1,1,0,2,0,1,0,0,1,1,2,0,0,1,1,1,0,2,0,1,0,0,"env"
"GreenpeaceUK, sccscot/2015-11-28","2015-11-28","GreenpeaceUK, sccscot","Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Scottish Climate March","1000s","march","Edinburgh","2015-09-09",20,12.4614338583165,3,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"env"
"SistersUncut/2015-11-28","2015-11-28","SistersUncut","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","They cut we bleed","500","march, demonstration, dye water fountain water red, rally, funeral march","Trafalgar Square","2015-11-16",20,10.8755949402396,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"campaigncc, CNDuk, F_F_Ryedale, friends_earth, GreenpeaceUK, planestupid, TheCCoalition/2015-11-29","2015-11-29","campaigncc, CNDuk, F_F_Ryedale, friends_earth, GreenpeaceUK, planestupid, TheCCoalition","Organised, Participated, Participated, Participated, Participated, Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","People's Climate March","50000","march","London","2015-10-17",140,70.880028130576,8,8,4,4,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,"env"
"ActionAidUK, pcs_union, unisontheunion/2015-11-29","2015-11-29","ActionAidUK, pcs_union, unisontheunion","Organised, Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","People's climate march","","march","","2015-10-20",22,17.9969776749547,3,2,3,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"pov"
"CClimateAction/2015-11-30","2015-11-30","CClimateAction","Organised","Protest","After event","No","No","Yes","No","Yes","Political site","","","'whitewashing' gov offices","Whitehall, DECC offices","2015-11-30",2,0.778192162513732,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"MidwivesRCM, theRCN/2015-12-02","2015-12-02","MidwivesRCM, theRCN","Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Political site","Bursary or bust","","protest, demonstration","Department of Health","2015-11-30",15,10.4052301350921,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"fbunational/2015-12-02","2015-12-02","fbunational","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","oppose job cuts","","protest","London","2015-11-20",3,2.10403826832771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2015-12-02","2015-12-02","pcs_union","Organised","Strike","Before event day","No","No","No","No","No","Other","DVSA strike","","strike, picket","W Midlands, E Midlands, Yorkshire, Humber & Wales","2015-12-02",3,1.14763123536523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"liberatetate/2015-12-04","2015-12-04","liberatetate","Organised","Protest","Before event day","No","No","No","Yes","No","Entertainment/cultural","","","unauthorised arts festival","Tate","2015-09-18",2,0.928501276769348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"betterthanzero/2015-12-05","2015-12-05","betterthanzero","Organised","Protest","After event","No","No","No","Yes","No","Company site","Oppose bad bosses","","flash mob","restaurant owned by G1 group","2015-12-05",4,3.29844838380814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"nusuk/2015-12-08","2015-12-08","nusuk","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Cut the costs of student debt","","assemble, lobby","Westminster","2015-10-20",20,7.116197831417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"HousingActionSL/2015-12-08","2015-12-08","HousingActionSL","Organised","Protest","Before event day","Yes","Yes","No","No","No","Other","Eviction resistance","","eviction resistance","someone's home","2015-12-07",6,3.84407246112823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"fbunational/2015-12-09","2015-12-09","fbunational","Organised","Protest","Before event day","No","No","No","No","No","Company site","Oppose fire service cuts","","demonstration, rally, protest","North Yorkshire fire authority","2015-11-23",2,1.62018853441422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk/2015-12-12","2015-12-12","CNDuk","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Stop bombing Syria","","demonstration","BBC broadcasting house","2015-12-09",3,2.65527707338333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"campaigncc/2015-12-12","2015-12-12","campaigncc","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","Demand better climate deal","","carry 300m long red line barrier across bridge","Westminster bridge, outside Parliament","2015-11-18",27,3.25801204313677,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2015-12-17","2015-12-17","unitetheunion","Organised","Protest","On day, before event","Yes","No","No","No","No","Company site","Fair tips, let staff keep tips","","protest","ME Hotel strand","2015-12-17",5,3.26820873822525,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2015-12-18","2015-12-18","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Company site","Fair tips, let staff keep tips","","protest","ME Hotel Aldwych London","2015-12-17",4,3.35423117876053,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"pov"
"BarnetHaction, radicalhousing/2016-01-05","2016-01-05","BarnetHaction, radicalhousing","Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","oppose housing bill","","demonstration","outside Parliament","2015-12-20",13,10.9667809307575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"keepnhspublic, MidwivesRCM, pplsassembly, theRCN, unisontheunion, unitetheunion/2016-01-09","2016-01-09","keepnhspublic, MidwivesRCM, pplsassembly, theRCN, unisontheunion, unitetheunion","Participated, Participated, Participated, Organised, Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Stop the NHS bursary cuts","","march","Westminster","2015-12-16",83,70.189907401763,11,7,9,5,4,0,5,0,1,0,0,0,0,0,0,0,0,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2016-01-11","2016-01-11","pcs_union","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose TU bill","","rally, demonstration","nationwide","2015-12-29",14,11.1205485619465,4,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"keepnhspublic, TheBMA, unitetheunion/2016-01-12","2016-01-12","keepnhspublic, TheBMA, unitetheunion","Participated, Organised, Participated","Strike","Before event day","No","No","No","No","No","Other","Junior doctors strike","","strike, picket","","2016-01-05",40,19.8254139511753,232,208,136,125,36,4,39,5,5,11,12,0,15,11,2,13,3,76,32,4,33,4,4,11,11,0,15,10,0,12,2,70,"pov"
"radicalhousing/2016-01-12","2016-01-12","radicalhousing","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","oppose Housing Bill","","protest, march","outside Parliament","2016-01-10",2,1.33467876933652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2016-01-28","2016-01-28","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Public space","demand action on floods","","pairs of wellies placed in front of Parliament","outside Parliament","2016-01-28",4,0.511501621454953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"FocusE15, radicalhousing/2016-01-30","2016-01-30","FocusE15, radicalhousing","Organised, Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Oppose housing bill","","march","Stratford","2016-01-08",25,14.840228348812,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"keepnhspublic, TheBMA/2016-02-06","2016-02-06","keepnhspublic, TheBMA","Participated, Organised","Protest","Before event day","Yes","No","No","No","No","Political site","Support junior doctors strike","","march","Downing street","2016-02-01",17,11.3765034303434,16,11,12,8,0,0,7,0,0,0,0,0,0,0,0,1,0,8,0,0,4,0,0,0,0,0,0,0,0,1,0,6,"pov"
"unitetheunion/2016-02-06","2016-02-06","unitetheunion","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Ballymena Rally for a Future, demand investment and jobs","","rally","","2016-02-04",6,3.20657957366079,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"pov"
"GreenpeaceUK/2016-02-09","2016-02-09","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Public space","Oppose fracking","30","fake fracking rig","outside Parliament","2016-02-09",12,3.76494448259473,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"F_F_Ryedale, frackfreelancs/2016-02-09","2016-02-09","F_F_Ryedale, frackfreelancs","Organised, Organised","Protest","Before event day","Yes","No","No","No","No","Political site","Don't frack lancs","","demonstration","Public enquiry at Blackpool FC","2016-01-18",15,3.29804269049454,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"env"
"SistersUncut/2016-02-09","2016-02-09","SistersUncut","Organised","Protest","After event","No","No","No","Yes","No","Political site","oppose domestic violence services cuts","","confetti on budget meeting, protest","Portsmouth council","2016-02-09",7,3.58276497205931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"TheBMA/2016-02-10","2016-02-10","TheBMA","Organised","Strike","Before event day","No","No","No","No","No","Other","Junior doctor strike","","strike, picket, industrial action","","2016-02-01",20,10.4598475170258,237,189,84,79,41,7,31,5,8,9,9,0,11,12,5,13,5,81,35,5,20,4,6,6,4,0,7,8,5,12,5,72,"pov"
"UVWunion/2016-02-12","2016-02-12","UVWunion","Organised","Protest","After event","No","No","No","Yes","No","Unknown","vigil for Fernando, killed by stress at work","","vigil","","2016-02-12",12,7.55551482764487,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"unitetheunion/2016-02-12","2016-02-12","unitetheunion","Organised","Protest","On day, before event","Yes","No","No","No","No","Company site","Fair tips","","demonstration","outside ME hotel London","2016-02-12",4,2.52483103411154,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"pov"
"sccscot/2016-02-13","2016-02-13","sccscot","Organised","Protest","Before event day","Yes","No","No","No","No","Unknown","fossil free, divestment","","mass action","Edinburgh","2016-02-10",1,0.788253009319305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"unitetheunion/2016-02-16","2016-02-16","unitetheunion","Organised","Strike","Before event day","No","No","No","No","No","Other","Children services strike","","strike, picket","","2015-02-18",7,4.15593763487033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk/2016-02-19","2016-02-19","CNDuk","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Stop trident","","rally, demonstration","Brixton tube station","2016-02-17",4,2.21238005161285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"HousingActionSL/2016-02-19","2016-02-19","HousingActionSL","Organised","Protest","After event","No","No","No","No","No","Political site","demand suitable social housing for individual","20","action","Lambeth housing office","2016-02-19",8,6.68287593107034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"EISUnion/2016-02-19","2016-02-19","EISUnion","Organised","Strike","Before event day","No","No","No","No","No","Other","West Dunbartonshire secondary schools strike","","strike","","2016-02-16",5,1.62063641101122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"planestupid/2016-02-20","2016-02-20","planestupid","Organised","Protest","After event","No","No","No","No","No","Company site","Oppose fracking","","demonstration","Horse Hill","2016-02-20",2,1.54785931110382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"Dis_PPL_Protest/2016-02-23","2016-02-23","Dis_PPL_Protest","Organised","Protest","After event","No","No","No","No","No","Public space","Oppose Employment and Support Allowance cut","","","","2016-02-23",3,1.70128732919693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"planestupid/2016-02-24","2016-02-24","planestupid","Organised","Protest","Before event day","No","No","No","No","No","Court","Heathrow 13 solidarity","","demonstration","Willesden Magistrates Court","2016-02-12",15,2.68768989990337,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"env"
"unisontheunion/2016-02-24","2016-02-24","unisontheunion","Organised","Strike","Before event day","No","No","No","No","No","Other","further education colleges strike","","strike","","2016-02-04",5,3.01197850704193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk, GreenpeaceUK/2016-02-27","2016-02-27","CNDuk, GreenpeaceUK","Organised, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Stop trident","","demonstration, march","London","2015-12-05",37,19.7525412383929,9,9,3,3,5,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,"env"
"pcs_union, TheStudentAssem/2016-02-27","2016-02-27","pcs_union, TheStudentAssem","Participated, Participated","Protest","Before event day","Yes","No","No","No","No","Public space","oppose trident","","march, demonstration","London","2016-01-19",8,6.14061125335159,5,4,1,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,"pov"
"SistersUncut/2016-02-29","2016-02-29","SistersUncut","Participated","Protest","Before event day","Yes","No","No","Yes","No","Court","anti-Bedroom Tax vigil","","demonstration, vigil","Supreme court","2016-02-28",2,1.78262031078339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2016-03-01","2016-03-01","pcs_union","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","oppose HMRC office closure","","rally","outside Parliament","2016-02-20",7,6.19711679188083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"Dis_PPL_Protest, UVWunion/2016-03-04","2016-03-04","Dis_PPL_Protest, UVWunion","Organised, Participated","Protest","Before event day","Yes","No","No","No","No","Other","Oppose job coaches in GP surgeries","","protest","GP surgery","2016-01-31",12,8.06672587966716,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"pov"
"pcs_union/2016-03-05","2016-03-05","pcs_union","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Pride","","march, rally","Cardiff","2016-02-10",6,3.13700930774212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"FocusE15/2016-03-06","2016-03-06","FocusE15","Participated","Protest","On day, before event","No","No","No","No","No","Public space","Youth March for Housing","","march","Brixton","2016-03-06",2,1.75612783432007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"TheBMA/2016-03-09","2016-03-09","TheBMA","Organised","Strike","Before event day","No","No","No","No","No","Other","Junior doctor strike","","picket","","2016-03-08",9,2.89986743093508,50,26,33,26,6,2,13,0,3,1,2,0,5,1,1,2,0,14,0,0,8,0,1,0,0,0,3,0,1,1,0,12,"pov"
